id,nome,marca
24533,Carro para Transportar Cilindro de Oxigênio TM-9,Marcon
24534,Carro para Transporte de Oxigênio 2 Cilindros (Ref TM-22),Marcon
24535,Carro para Transporte de Oxigênio 2 Cilindros (Ref TM-90),Marcon
24536,Carro para Transporte de Tambor 300Kg TM-5,Marcon
24537,Carro para Transporte de Tambor Capacidade para 300 kg,Marcon
24538,Carro Plataforma Aberto com Capacidade de,Marcon
24539,Carro Plataforma com Tampo em Aço Capacidade,Marcon
24540,Carro Plataforma de Aço com Capacidade para 150 kg,Marcon
24541,Carro Plataforma em Aço com Capacidade,Marcon
24542,Carro Plataforma Aço Dobrável para Transporte de Carga,Riosul
24543,Carro Plataforma Fechado com Tela Capacidade de 300 kg,Marcon
24544,Carro Plataforma de Aço com Capacidade de,Fercar
24545,Carro Tartaruga para Transporte de Tambor Até 300 kg,Marcon
24546,Cartucho de Gás Butano 190g para Maçarico Portátil NTK CARTUCHO,Nautika
24547,Cartucho Plasma para Tocha SL60/100 PN:9-8213 CUTMASTER,Esab
24549,Cartucho para Cilindro de Gás Butano 190G para Maçarico Portátil NTK CARTUCHO,Nautika
24638,Cavatele para Veículos 2TON,Nove54
24641,Centelhador CG,Carbografite
24642,Centelhador Tipo Concha,Carbografite
24643,Central de Alta Pressão para Lavadoras Água Quente 380V HDC,Karcher
24644,Cera para Cavidade Anticorrosiva 1 Litro TEROSON WX 350,Loctite
24645,"Centralizador de Peças com Relógio 3mm 0,01mm",Insize
24646,Cera Cristalizadora 100g 3890200100 w,Wurth
24648,"Cesto Dobrável Multiuso 22"" 50 Litros",Stanley
24656,Chapa Alfabeto Vazada para Pintura 100mm 26 Peças 1360010 AMATOOLS,Noll
24657,Chapa Alfabeto Vazada para Pintura 20mm 26 Peças 1360006 AMATOOLS,Noll
24658,Chapa Alfabeto Vazada para Pintura 50mm 26 Peças 1360008 AMATOOLS,Noll
24659,Chapa Alfabeto Vazada para Pintura 35mm 26 Peças 1360007 AMATOOLS,Noll
24660,Chapa Alfabeto Vazada para Pintura 80mm 26 Peças 1360009 AMATOOLS,Noll
24661,Chapa Algarismos Vazada para Pintura 100mm 9 Peças 1360005 AMATOOLS,
24662,Chapa Algarismos Vazada para Pintura 50mm 9 Peças 1360003 AMATOOLS,
24663,Chapa Algarismos Vazada para Pintura 35mm 9 Peças 1360002 AMATOOLS,
24665,Chapa para Fecho Lingueta CHAPA,Tagout
24666,Chapa Algarismos Vazada para Pintura 80mm 9 Peças 1360004 AMATOOLS,
32388,Chumbador CBA 5/8'' X 165mm com Prisioneiro,Ancora
32393,Chumbador Químico Poliéster,Ancora
32394,Cilindro de Aço Ultra Baixo 100 Toneladas 16mm 86X102mm,Bovenau
32395,Chumbador Químico Metacrilato,Ancora
32396,Cilindro de Aço Ultra Baixo 5 Toneladas 6mm 33X39mm,Bovenau
32397,Cilindro de Aço Ultra Baixo 20 Toneladas 11mm 51X63mm,Bovenau
32399,Cilindro de Gás 100% Propileno 400gr TURBOMAP MARIEL,Nevada
32400,Cilindro de Metal Duro Retificado 5x100mm H6,Heinz
32401,Cilindro de Gás Butano e Propano 190g (Ref 185361),Nautika
32403,Cilindro de Gás Mappro Propileno 400g,Bernzomatic
32404,Cilindro de Gás Butano e Propano 190g,Nautika
32405,Cilindro de Metal Duro Retificado 6x100mm H6,Heinz
32407,Cilindro Gás Butano 227g para Maçarico Portátil,Nautika
32408,Cilindro de Metal Duro Retificado 8x100mm H6,Heinz
32409,Cilindro Gás Butano 227g para Maçarico Portátil Guepardo,Nautika
32410,Cilindro Gás MAP 400g Propileno,Rothenberger
32411,Cilindro Hidráulico 10 TON Aço Simples Ação 105mm 171X276mm,Bovenau
32412,Cilindro Hidráulico 10 Toneladas Curso 105mm Simples Ação,Enerpac
32413,Cilindro Hidráulico 10 TON Aço Compacto 38mm 88X126mm,Bovenau
32414,Cilindro Hidráulico 10 Toneladas Curso 203mm Simples Ação,Enerpac
32415,Cilindro Hidráulico 10 TON Simples Ação 356 X,Enerpac
32416,Cilindro Hidráulico 10 Toneladas com Conjunto de Bomba Manual (Ref SCL1002H),Enerpac
32417,Cilindro Hidráulico 10 Toneladas com Conjunto de Bomba Manual (Ref SCR102H),Enerpac
32418,Cilindro Hidráulico 10 Toneladas Curso 54mm Simples Ação,Enerpac
32419,Cilindro Hidráulico 10 Toneladas Curso 156mm Simples Ação,Enerpac
32420,Cilindro Hidráulico 100 Toneladas Curso 168mm Simples Ação,Enerpac
32421,Cilindro Hidráulico 100 Toneladas Curso 57mm Simples Ação,Enerpac
32422,Cilindro Hidráulico 12 Toneladas Simples 42x120mm,Enerpac
32423,Cilindro Hidráulico 15 Toneladas Curso 152mm Simples Ação,Enerpac
32424,Cilindro Hidráulico 15 Toneladas Curso 101mm Simples Ação,Enerpac
32425,Cilindro Hidráulico 15 Toneladas Curso 51mm Simples Ação,Enerpac
32426,Cilindro Hidráulico 20 TON Aço Compacto 45mm 98X143mm,Bovenau
32427,Cilindro Hidráulico 20 Toneladas Curso 11 mm Simples Ação,Enerpac
32428,Cilindro Hidráulico 20 Toneladas com Conjunto de Bomba Manual,Enerpac
32429,Cilindro Hidráulico 20 Toneladas Curso 150mm Simples Ação,Enerpac
32430,Cilindro Hidráulico 20TON Simples Ação 155X306MM,Enerpac
32431,Cilindro Hidráulico 25 TON Aço Simples Ação 50mm 165X215mm,Bovenau
32432,Cilindro Hidráulico 25 TON Aço Simples Ação 102mm 215X317mm,Bovenau
32433,Cilindro Hidráulico 25 TON Simples Ação 210X324MM,Enerpac
32434,Cilindro Hidráulico 25 TON Simples Ação 261X375MM,Enerpac
32435,Cilindro Hidráulico 25 Toneladas Curso 102mm Simples Ação,Enerpac
32436,Cilindro Hidráulico 25 Toneladas Curso 362mm Simples Ação,Enerpac
32437,Cilindro Hidráulico 25 Toneladas Curso 158mm Simples Ação,Enerpac
32438,Cilindro Hidráulico 25TON Simples Aço 26X140MM,Enerpac
32439,Cilindro Hidráulico 25Ton Simples Ação 5x165mm,Enerpac
32440,Cilindro Hidráulico 30 TON Aço Compacto 62mm 117X180mm,Bovenau
32441,Cilindro Hidráulico 5 TON Simples Ação 177 X 273mm RC57,Enerpac
32442,Cilindro Hidraulico 5 Toneladas 25mm RC51,Enerpac
32443,Cilindro Hidráulico 30 Toneladas Curso 62mm Simples Ação,Enerpac
32444,Cilindro Hidráulico 5 Toneladas Curso 127mm Simples Ação RC55,Enerpac
32445,Cilindro Hidráulico 5 Toneladas Curso 16mm Simples Ação RC50,Enerpac
32446,Cilindro Hidráulico 5 Toneladas Curso 79mm Simples Ação RC53,Enerpac
32447,Cilindro Hidráulico 50 TON Aço Compacto 60mm 122X182mm,Bovenau
32448,Cilindro Hidráulico 50 TON Aço Simples Ação 51mm 176X227mm,Bovenau
32449,Cilindro Hidráulico 50 Toneladas 16x66mm,Enerpac
32450,Cilindro Hidráulico 50 Toneladas com Conjunto de Bomba Manual,Enerpac
32451,Cilindro Hidráulico 50 Toneladas 101x227mm,Enerpac
32452,Cilindro Hidráulico 50 Toneladas Curso 159mm Simples Ação,Enerpac
32453,Cilindro Hidráulico 50 Toneladas Curso 51mm Simples Ação,Enerpac
32454,Cilindro Hidráulico 50 Toneladas Curso 337mm Simples Ação,Enerpac
32455,Cilindro Hidráulico 5TON Simples Ação 232X323MM RC59,Enerpac
32456,Cilindro Hidráulico 60 Toneladas 76x247mm,Enerpac
32457,Cilindro Hidráulico 60 Toneladas 153x323mm,Enerpac
32458,Cilindro Hidráulico Aço Simples 10 Ton 26mm 89 X,Bovenau
32459,Cilindro Hidráulico Aço Compacto 100 Ton 57mm 141 X,Bovenau
32460,Cilindro Hidráulico 60 Toneladas com Conjunto de Bomba Manual,Enerpac
32461,Cilindro Hidráulico 75 TON Simples Ação 16x79mm,Enerpac
32462,Cilindro Hidráulico Aço Simples 5 Ton 16mm 42 X 58mm,Bovenau
32463,Cilindro Hidráulico Alumínio Duplo 30 Toneladas 100 mm 251X351,Bovenau
32464,Cilindro Hidráulico com Haste Vazada 100 Toneladas Curso 76mm Simples Ação,Enerpac
32465,Cilindro Hidráulico com Haste Vazada 12 Toneladas Curso 76mm Simples Ação,Enerpac
32466,Cilindro Hidráulico com Haste Vazada 20 Toneladas Curso 49mm Simples Ação,Enerpac
32467,Cilindro Hidráulico com Haste Vazada 12 Toneladas Curso 8mm Simples Ação,Enerpac
32468,Cilindro Hidráulico com Haste Vazada 30 Toneladas Curso 155mm Simples Ação,Enerpac
32469,Cilindro Hidráulico Compacto 20 Toneladas Curso 45mm Simples Ação,Enerpac
32470,Cilindro Hidráulico Compacto 10 Toneladas Curso 11mm Simples Ação,Enerpac
32471,Cilindro Hidráulico com Haste Vazada 30 Toneladas Curso 64mm Simples Ação,Enerpac
32472,Cilindro Hidráulico Compacto 100 Toneladas Curso 16mm Simples Ação,Enerpac
32473,Cilindro Hidráulico Compacto 30 Toneladas Curso 13mm Simples Ação,Enerpac
32474,Cilindro Hidráulico Compacto 10 Toneladas Curso 38mm Simples Ação,Enerpac
32475,Cilindro Hidráulico Compacto 5 Toneladas Curso 6mm Simples Ação,Enerpac
32476,Cilindro Hidráulico de Aço Simples Vazão 30 Toneladas 64mm 178X243mm,Bovenau
32477,Cilindro Hidráulico Compacto 50 Toneladas Curso 60mm Simples Ação,Enerpac
32478,Cilindro Hidráulico de Aço Simples Vazão 60 Toneladas 153mm 323X476mm,Bovenau
32479,Cilindro Hidráulico de Aço Ultra Baixo 10 Toneladas 10mm 43X55mm,Bovenau
32480,Cilindro Metal Duro Retificado 10.00x100.00,Heinz
32482,Cinta Acolchoado Profissional com Cliptech,Toughbuilt
32523,Cinta Dupla para Ombro,Stihl
32610,Cinta Magnética para Manifold Digital 0564 1001,Testo
32627,"Cinta para Anel de Pistão Nº1 53-125mm 333,0001",Noll
32628,"Cinta para Anel de Pistão Nº3 53-175mm 4"" 333,0002",Noll
32629,"Cinta para Anel de Pistão Nº5 60-175mm 6"" 333,0003",Noll
32701,Cintel Carretilha para Maçarico,Condor
32702,Cintel e Carretilha 500mm para Maçarico de Corte,Carbografite
32707,Cinto de Segurança Paraquedista 010415610 CG,Carbografite
32708,Cinto de Segurança Paraquedista 010419910 EVOLUTION 2P,Carbografite
32709,Cinto de Segurança Paraquedista 010526910 CG,Carbografite
32710,Cinto de Segurança Paraquedista 010641510 CG 700 CG 343 AB,Carbografite
32711,Cinto de Segurança Paraquedista 010644810 CG,Carbografite
32712,Cinto de Segurança Paraquedista Blue Line 010692510 CG 1A,Carbografite
32713,Cinto de Segurança Paraquedista Blue Line 010692610 CG 2A,Carbografite
32714,Cinto de Segurança Paraquedista Blue Line 010692810 CG 2A 1P 1S,Carbografite
32715,Cinto de Segurança Paraquedista Blue Line 010692710 CG 1A 1P,Carbografite
32716,Cinto de Seguranca Paraquedista CG 760E,Carbografite
32717,Cinto de Seguranca Paraquedista com Talabarte em Fita CG 750W,Carbografite
32718,Cinto de Segurança Paraquedista Para-aramida 010527010 CG,Carbografite
32719,Cinto de Segurança Paraquedista Tam. 1 010556710 EVOLUTION 5i,Carbografite
32720,Cinto de Seguranca Paraquedista sem Talabarte CG 700,Carbografite
32721,Cinto de Segurança Paraquedista Tam. 1 010557410 EVOLUTION 3i,Carbografite
32722,Cinto de Segurança Paraquedista Tam. 1 010556410 EVOLUTION 5i PLUS,Carbografite
32723,Cinto de Segurança Paraquedista Tam. 1 010567110 EVOLUTION 3P,Carbografite
32724,Cinto de Segurança Paraquedista Tam. 1 010583110 EVOLUTION 7i,Carbografite
32725,Cinto de Segurança Paraquedista Tam. 1 010578510 CG,Carbografite
32726,Cinto de Segurança Paraquedista Tam. 1 CG 795EP VIVO,Carbografite
32727,Cinto de Segurança Paraquedista Tam. 1 010695910 CG 780E,Carbografite
32728,Cinto de Segurança Paraquedista Tam. 1 010664110 CG,Carbografite
32729,Cinto de Segurança Paraquedista Tam. 1 CG,Carbografite
32730,Cinto de Segurança Paraquedista Tam. 2 010556810 EVOLUTION 5i,Carbografite
32731,Cinto de Segurança Paraquedista Tam. 2 010484810 CG 780E,Carbografite
32732,Cinto de Segurança Paraquedista Tam. 2 CG 781E,Carbografite
32733,Cinto de Segurança Paraquedista Tam. 2 010581210 CG 795EP VIVO,Carbografite
32734,Cinto de Segurança Paraquedista Tam.2 010583210 EVOLUTION 7i,Carbografite
32735,Cinto de Segurança Paraquedista Tam. 2 010664210 CG,Carbografite
32736,Cinto de Segurança Paraquedista Tam. 2 CG,Carbografite
32737,Cinto de Segurança Paraquedista Tam. 3 010581310 CG 795EP VIVO,Carbografite
32738,Cinto de Segurança Paraquedista Tam. 2 EVOLUTION 3i,Carbografite
32739,Cinto de Segurança Paraquedista Tam. 2 EVOLUTION 5i PLUS,Carbografite
32740,Cinto de Segurança Paraquedista Tam. 3 CG 781E,Carbografite
32741,Cinto de Segurança Paraquedista Tam. 3 CG,Carbografite
32742,Cinto de Segurança Paraquedista Tamanho 1 CG,Carbografite
32743,Cinto de Segurança Paraquedista Tam. 3 EVOLUTION 3i,Carbografite
32744,Cinto de Segurança Paraquedista Tamanho 2 CG,Carbografite
32745,Cinto de Segurança Paraquedista Tamanho 3 CG 730E,Carbografite
32746,Cinto de Seguranca Paraquedista Tamanho 2 CG 730E,Carbografite
32747,Cinto de Segurança Paraquedista Tamanho 3 CG (Ref 790EP),Carbografite
32748,Cinto de Segurança Paraquedista Tamanho 3 CG (Ref 797EP),Carbografite
32749,Cinto de Segurança Paraquedista Tamanho 3 EVOLUTION 3P,Carbografite
32750,Cinto de Segurança Paraquedista Tamanho 3 CG (Ref 792EP),Carbografite
32751,Cinto de Segurança Paraquedista Tamanho 3 EVOLUTION 5i,Carbografite
32752,Cinto de Segurança Paraquedista Tamanho 3 EVOLUTION 7i,Carbografite
32753,Cinto de Segurança Paraquedista Tamanho 3 EVOLUTION 5i PLUS,Carbografite
32757,Cinto para Ferramentas com Bolso Lona,Cortag
32761,Cinturão de Segurança Paraquedista CG,Carbografite
32763,Cinturão para Ferramentas com 10 Bolsos em Lona,Irwin
32764,Cinturão para Ferramentas com 9 Bolsos,Stanley
32767,Cinturão para Trabalho,Toughbuilt
32777,Clip Porta Luvas CG,Carbografite
32778,Clip Porta Luvas Azul DA99,Danny
32823,Colete de Sinalização Verde Limão com Velcro Tamanho Único CG 01,Carbografite
32824,Colete de Sinalização Laranja com Velcro Tamanho Único CG 01,Carbografite
32827,Colete Refletivo CG 06,Carbografite
32829,Colete Refletivo com Zíper Tamanho Único CG (Ref 04-2B),Carbografite
32830,Colete Refletivo com Velcro Tamanho Único CG,Carbografite
32831,Colete Refletivo Laranja com Velcro Tamanho Único CG,Carbografite
32832,Colete Refletivo em X Laranja CG07,Carbografite
32833,Colete Refletivo com Zíper Tamanho Único CG (Ref 04-1B),Carbografite
32834,Colete Refletivo em X Verde Limão CG07,Carbografite
32835,Colete Refletivo Laranja com Velcro Tamanho Único CG 02,Carbografite
32836,Colete Refletivo Tipo X Laranja Diurno 423,Brascamp
32837,"Colete Refletivo Tipo ""X"" Laranja Noturno 1000",Eqpro
32838,Colete Refletivo Tipo X Verde Noturno 432,Brascamp
32839,Colete Refletivo Tipo X Laranja Noturno 426,Brascamp
32840,Colete Refletivo Tipo XH Verde 437,Brascamp
32842,Colete Refletivo Tipo XH Laranja 436,Brascamp
32843,Colete Refletivo Verde com Velcro sem Bolso,Vicsa
32852,Colher de Pedreiro 10'' 2002,Pacetta
32854,"Colher de Pedreiro 6""",Brasfort
32856,Colher de Pedreiro 6'' 2002,Pacetta
32858,"Colher de Pedreiro 7"" 2002",Pacetta
32859,"Colher de Pedreiro 8"" 2002",Pacetta
32862,"Colher de Pedreiro 9"" 2002",Pacetta
32865,"Colher Oval para Pedreiro 10"" (Ref 3354101000, Nove54)",Nove54
32866,"Colher Oval para Pedreiro 7"" (Ref 3354100700, Nove54)",Nove54
32867,"Colher Oval para Pedreiro 10"" Pintada Soldada",Cortag
32869,"Colher Oval para Pedreiro 8""",Nove54
32870,"Colher Oval para Pedreiro 8"" Forjada",Cortag
32872,"Colher Oval para Pedreiro 9"" (Ref 3354100900, Nove54)",Nove54
32876,"Colher Oval para Pedreiro 9"" Forjada",Cortag
32894,"Colher Reta para Pedreiro 10"" (Ref 3364101000, Nove54)",Nove54
32896,"Colher Reta para Pedreiro 7""",Nove54
32897,"Colher Reta para Pedreiro 8"" (Ref 3364100800, Nove54)",Nove54
32899,"Colher Reta para Pedreiro 9"" (Ref 3364100900, Nove54)",Nove54
32904,"Colher Reta para Pedreiro 9"" Fojada",Cortag
32959,Combo Kit 1 para Fluxo de Ar com Bluetooth 0563 4406 440,Testo
32962,Combo Kit 1 para Fluxo de Ar com Bluetooth P 0563 4409 440,Testo
32964,Combo Kit 2 para Fluxo de Ar com Bluetooth 0563 4407 440,Testo
32967,Combo Kit 2 para Fluxo de Ar com Bluetooth P 0563 4410 440,Testo
32983,Combo Transpalete 525mm 2500Kg Simples Nylon + Kit de Rodas de Direção + Carga Simples Nylon e Vedação,Paletrans
32984,Combo Transpalete 680mm 2500Kg Simples Nylon + Kit de Rodas de Direção + Carga Simples Nylon e Vedação,Paletrans
32985,Combo Transpalete 525mm 2500Kg Simples Poliuretano + Kit de Rodas de Direção + Carga Simples Poliuretano e Vedação,Paletrans
32986,Combo Transpalete 680mm 2500Kg Simples Poliuretano + Kit de Rodas de Direção + Carga Simples Poliuretano e Vedação,Paletrans
32987,Combo Transpalete Balança sem Impressora 700mm 2000Kg Simples Poliuretano + Kit de Rodas de Direção + Carga Simples Poliuretano e Vedação,Paletrans
32988,Combo Transpalete Manual 525mm 2.500Kg Tandem de Poliuretano + Kit de Rodas de Direção + Carga Tandem Poliuretano e Vedação,Paletrans
32989,Combo Transpalete Manual 525mm 2500Kg Tandem de Nylon + Kit de Rodas de Direção + Carga Tandem Nylon e Vedação,Paletrans
32990,Combo Transpalete Manual 530mm 3.000Kg Tandem de Poliuretano + Kit de Rodas de Direção + Carga Tandem Poliuretano e Vedação,Paletrans
32991,Combo Transpalete Manual 530mm 3.000Kg Tandem de Nylon + Kit de Rodas de Direção + Carga Tandem Nylon e Vedação,Paletrans
32992,Combo Transpalete Manual 680mm 3.000Kg Tandem de Nylon + Kit de Rodas de Direção + Carga Tandem Nylon e Vedação,Paletrans
32993,Combo Transpalete Manual 680mm 2.500Kg Tandem de Poliuretano + Kit de Rodas de Direção + Carga Tandem Poliuretano e Vedação,Paletrans
32994,Combo Transpalete Manual 680mm 2500Kg Tandem de Nylon + Kit de Rodas de Direção + Carga Tandem Nylon e Vedação,Paletrans
32995,Combo Transpalete Manual 680mm 3.000Kg Tandem de Poliuretano + Kit de Rodas de Direção + Carga Tandem Poliuretano e Vedação,Paletrans
32996,Combo Transpalete Manual Balança Digital sem Impressora 545mm 2000kg Simples Poliuretano + Kit de Rodas de Direção + Carga Simples Poliuretano e Vedação,Paletrans
32999,Compactador de Percussão 300x250mm 4 hp 1.100 kg CS 55,Csm
33000,Compactador de Percussão Gasolina 4CV 4T 290x330mm,Toyama
33001,Compactador de Percussão Gasolina com Horímetro 4CV,Toyama
33003,Compactador de Solo À Gasolina 3CV 4T 280X300mm 1200KGF CS 55,Csm
33006,Comparador de Diâmetro Interno 10 a 18mm/0.01mm 510.001,Kingtools
33012,Comparador de Diâmetro Interno 160 a 250mm/0.01mm 510.005,Kingtools
33015,Comparador de Diâmetro Interno 160 a 250mm/0.01mm com Espaçador 510.012,Kingtools
33019,Comparador de Diâmetro Interno 18 a 35mm/0.01mm 510.002,Kingtools
33027,Comparador de Diâmetro Interno 250 a 450mm/0.01mm com Espaçador 510.013,Kingtools
33028,Comparador de Diâmetro Interno 250 a 450mm/0.01mm 510.006,Kingtools
33035,Comparador de Diâmetro Interno 35 a 60mm/0.01mm 510.003,Kingtools
33036,Comparador de Diâmetro Interno 35 a 60mm/0.01mm com Espaçador 510.010,Kingtools
33046,Comparador de Diâmetro Interno 50 a 160mm/0.01mm 510.004,Kingtools
33049,Comparador de Diâmetro Interno 50 a 160mm/0.01mm com Espaçador 510.011,Kingtools
33055,Comparador de Diâmetro Interno 6 a 10mm/0.01mm 510.000,Kingtools
33165,Concentrado para Limpeza 20 Litros LIMPOMAQ,Tapmatic
33168,Comutador Pulsante MOM 3 Posições 2x1 na PT,Siemens
33169,Concentrado para Limpeza 5 Litros LIMPOMAQ,Tapmatic
33170,"Conduíte Corrugado Amarelo PVC 1/2"" 50m para Parede 2142",Coflex
33171,"Conduíte Corrugado Amarelo PVC 1"" 25m para Parede 2144",Coflex
33172,"Conduíte Corrugado Laranja PVC 1"" 25m para Laje 2164",Coflex
33173,"Conduíte Corrugado Preto Aço 1"" por Metro",Ekoflex
33174,"Conduíte Corrugado Amarelo PVC 3/4"" 50m para Parede 2143",Coflex
33175,"Conduíte Corrugado Preto Aço 2"" por Metro",Ekoflex
33176,"Conduíte Corrugado Preto Aço 3/4"" por Metro",Ekoflex
33177,"Conduíte Corrugado Preto Aço 1.1/2"" por Metro",Ekoflex
33178,"Conduíte Corrugado Preto Aço 1/2"" por Metro",Ekoflex
33179,"Conduíte Corrugado Preto Aço 1.1/4"" por Metro",Ekoflex
33180,"Conduíte Corrugado Preto Aço 3/8"" por Metro",Ekoflex
33184,"Conduíte para Tocha com Isolação 1mm 5,4m",Esab-Tbi
33317,"Condulete Múltiplo l 1.1/2"" com Tampa",Ventiluz
33319,Cone Balizador Pirulito 110cm Laranja e Branco sem Base 700.30960,Plastcor
33320,Cone de Sinalização 1 Metro Laranja e Branco Refletivo,Carbografite
33322,Cone Balizador 58x58cm 110cm Laranja Refletivo 600.30093,Plastcor
33324,Cone de Sinalização 50 cm Preto e Amarelo,Carbografite
33325,Cone de Sinalização 50 cm Laranja e Branco,Carbografite
33328,Cone de Sinalização 50cm Preto e Amarelo 700.01304,Plastcor
33329,Cone de Sinalização 75 cm Laranja e Branco CG,Carbografite
33330,Cone de Sinalização 50cm Laranja e Branco 700.01283,Plastcor
33331,Cone de Sinalização 75 cm Preto e Amarelo CG,Carbografite
33333,Cone de Sinalização 75cm Laranja e Branco 700.01291,Plastcor
33334,Cone de Sinalização 75 cm Refletivo CG,Carbografite
33335,Cone de Sinalização 75cm Preto e Amarelo 700.01312,Plastcor
33336,Cone de Sinalização Flexível 50 cm Laranja Refletivo 700.00654,Plastcor
33337,Cone de Sinalização Flexível Laranja e Branco 75cm 700.00652,Plastcor
33338,Cone de Sinalização 75cm Preto e com Faixas Refletivas Amarelas 70.000.653,Plastcor
33339,Cone de Sinalização PLT 75 cm Preto e Amarelo Refletivo 700.01313,Plastcor
33340,Cone de Sinalização Refletivo Flexível Preto e Amarelo 50cm 700.00655,Plastcor
33341,Cone de Sinalização Refletivo Laranja e Branco 75cm 700.00018,Plastcor
33342,Cone de Sinalização Refletivo NBR 15.071,Carbografite
33343,Cone Morse 24x148mm para,Ferrari
33344,Cone para Sinalização 75cm Laranja e Branco Refletivo 700.01292,Plastcor
33346,Cone Porta Pinça BT40 100mm ER32,Btfixo
33349,Cone Porta Pinça BT40 70mm ER40 MAS,Btfixo
33566,Conformadora de Chapa (roda Inglesa),Manrod
33592,Conjunto Balde 24 Litros com Espremedor 1006,Tomki
33598,Conjunto Cilindro Hidráulico Baixo e Bomba Manual Curso 60mm,Enerpac
33599,Conjunto Cilindro Hidráulico e Bomba Manual Curso,Enerpac
33600,Conjunto Cilindro Hidráulico e Bomba Manual Curso 64mm,Enerpac
33601,Conjunto Cinto de Segurança Paraquedista com Talabarte CG (Ref 750PE),Carbografite
33602,Conjunto Cinto de Segurança Paraquedista com Talabarte CG 750N,Carbografite
33603,Conjunto Cinto de Segurança Paraquedista com Talabarte CG (Ref 750YE),Carbografite
33611,Conjunto de 3 Peças Hubs Cliptech,Toughbuilt
33614,Conjunto de Cabos Mig 400A 10 Metros,Esab
33615,Conjunto de Bico e Agulha de 1.1mm para SGK,Devilbiss
33616,Conjunto de Bico e Agulha de 1.4mm para SGK,Devilbiss
33618,Conjunto de Cabos Mig 70mm 5 Metros,Esab
33619,Conjunto de Cabos Mig para Alimentador de Arame 400A 10 Vias 2m,Esab
33624,Conjunto de Cilindro Hidráulico 10 Toneladas com Bomba Manual,Enerpac
33626,Conjunto de Cinto para Profissional em 3 Peças com Cliptech,Toughbuilt
33627,Conjunto de Cinto de Segurança Paraquedista com Talabarte,Carbografite
33628,Conjunto de Cinto de Segurança Paraquedista Talabarte 010546210 CG,Carbografite
33629,Conjunto de Cinto para Profissionais de Manutenção 3 Peças,Toughbuilt
33630,Conjunto de Encolhedores para Molas de Suspensão Dianteiras,Raven
33631,Conjunto de Equipamento para Teste Intercooler Sistema de Ar 33 Peças,Raven
33633,Conjunto de Espátulas para Desmontagem de Acabamentos Internos,Raven
33634,Conjunto de Espumas Filtrantes Retangular 830.1102-0,Schulz
33640,Conjunto de Extratores de Terminais de Direção e Pivôs de Automóveis,Raven
33643,Conjunto de Ferramentas Extratoras do Eixo Piloto da Embreagem do Monza e Kadett,Raven
33647,Conjunto de Ferramentas para Instalar Capas de Rolamentos Retentor e Selo,Raven
33649,Conjunto de Ferramentas para Retornar Êmbolos de Pinças de Freio,Raven
33650,Conjunto de Ferramentas para Sincronismo da VW Amarok,Raven
33651,Conjunto de Ferramentas para Posicionar em Sincronismo as Árvores Compensadoras de Massas,Raven
33673,Conjunto de Ferramentas para Soltar a Trava de Fixação do Filtro de Combustível,Raven
33674,Conjunto de Ferramentas para Travar Polias,Raven
33679,Conjunto de Jardinagem para Vasos 4 com Peças,Trapp
33705,Conjunto Extrator Completo Hidráulico 24 Ton 3 Garras 6 Peças e Maleta,Enerpac
33716,Conjunto para Extração de Volantes de Direção 41 Peças,Raven
33718,Conjunto para Instalar e Extrair Rolamentos de Roda Dianteira e Apoiar Mangas de Eixo 29 Peças,Raven
33726,Conjunto para Soldagem e Corte PPU,Condor
33728,Conjunto para Teste de Bicos Injetores Diesel,Raven
33730,Conjunto para Teste de Sistema Arrefecimento 15 Peças,Raven
33731,Conjunto para Teste do Sistema de Arrefecimento de Utilitários a Diesel Caminhões Ônibus,Raven
33732,Conjunto para Troca de Correia Dentada Master,Raven
33733,Conjunto para Teste de Sistemas de Arrefecimento Automóveis e Utilitários,Raven
33744,Conjunto PVC Forrado Amarelo Tamanho g 533,Brascamp
33745,Conjunto PVC Forrado Amarelo Tamanho GG 533,Brascamp
33746,Conjunto Sobrepor 1P 1 TOM 2P + 10A Branco,Pial
33747,Conjunto Reparo de Vedação FLG,Devilbiss
33754,Contato Auxiliar 1 na,Siemens
33756,Contato Auxiliar 1 NF,Siemens
33759,Contato Auxiliar Instantâneo Frontal 2NA Tesys,Schneider
33931,Controlador de Segurança,Ace Schmersal
33934,Controlador Digital Semiautomático Canal Duplo com Reservatório EQ RC40,Loctite
33937,Controle Ventilador com Capacitor 200W CONTROL,Margirius
33943,Convertedor de Ferrugem Primer PCF 100ml DD1,Tapmatic
33944,Cooler PACKOUT,Milwaukee
33945,Convertedor de Ferrugem Primer PCF 20 Litros DD5,Tapmatic
33947,Cooler 20 Litros PACKOUT,Milwaukee
33949,Copo Térmico,Milwaukee
33955,Corda de Nylon Trançada Branca 12mm por Metro,Dully
34012,Corpo Acoplamento Antiespuma com Boia Vedação,Ipc
34013,Corpo Fim Curso Fixo 1NA + 1NF,Schneider
34015,"Corpo Fixador 3,25mm para Tocha TIG",Anhanguera
34197,"Corrente 33 Dentes 40cm 1,6mm",Stihl
34199,"Corrente Aço Inox 1/8"" 3.0mm por Metro",Carbografite
34200,"Corrente Aço Inox 5/16"" 8.0mm por Metro",Carbografite
34204,Corrente de Amarração 10mm X 3.5 Metros,Robur
34206,Corrente de Amarração 8mm X 3.5 Metros,Robur
