id,nome,marca
38929,"Filtro Regulador 1/2"" Série B",Puma
38930,"Filtro Regulador 1/2"" Rosca g 145 Lbf/pol² Série 300",Puma
38931,"Filtro Regulador 1/4"" Série 200",Puma
38932,Filtro Regulador de Ar 1/2'' Red 1/4'' com Carvão Ativado CENTURIUM X,Arprex
38933,"Filtro Regulador e Lubrificador 1/2""",Lupus
38934,"Filtro Regulador de Ar com Manômetro 1/4""",Bozza
38935,"Filtro Regulador e Lubrificador 1/4""",Lupus
38938,"Filtro Regulador Lubrificador 1/2"" 9kc",Eda
38941,"Filtro Regulador Lubrificador 1/4"" 9KB",Eda
38942,"Filtro Regulador Lubrificador 1/2"" Série 3",Puma
38943,"Filtro Regulador Lubrificador 1/4""",Puma
38944,"Filtro Regulador Lubrificador 1"" Série 600",Puma
38945,"Filtro Regulador Lubrificador Série 200 1/4""",Puma
38948,Filtro Saco de Papel Descartável com 3 Peças Leo Home Leo Luxo SBNFILTRODLEO,Ipc
38949,Filtro Regulador para Pintura Médio Rosca 1/2 com 2 Saídas de 1/4 BSP,Steula
38950,Filtro Regulador para Pintura Mini Rosca 1/4 BSP com 2 Saídas de 1/4 BSP,Steula
38981,Fita Adesiva Antirruído de PVC 20mmx5m 387235 20,Wurth
38985,Fita Adesiva de Alumínio 25mm X 30m 233S,Adere
38988,Fita Adesiva de Empacotamento 48mm X 50mm Marrom 770,Adelbras
38990,Fita Adesiva de Empacotamento 48x100mm Transparente,Adere
38991,Fita Adesiva de Alumínio Flexivel 50mm X 30m 233,Adere
39011,"Fita Antiderrapante 50mm X 15m Preta (Ref 1022005150, Nove54)",Nove54
39013,Fita Antiderrapante 50mm X 20m Transparente 865,Adere
39015,Fita Antiderrapante 50mm X 20m Preta 860,Adere
39016,Fita Antiderrapante 50mm X 45m Preta e Amarela,Carbografite
39017,Fita Antiderrapante 50mm X 5m Preta 860,Adere
39021,Fita Antiderrapante 50mm X 5m Trasparente 865,Adere
39023,Fita Antiderrapante 50mm X 5m Vagalume 867S,Adere
39024,Fita Antiderrapante 50mm X 5m Zebra Amarela/preta 866,Adere
39043,Fita Crepe Automotiva 18mm X 40m Amarela,Adere
39045,Fita Crepe Automotiva 48mm X 40m Amarela,Adere
39047,Fita Crepe Automotiva 24mm X 50m Verde 525,Adere
39048,Fita Crepe para Uso 18mm X 50m 423,Adere
39049,Fita de Aço Perfurada com 5 Metros,Fixtil
39050,Fita Crepe Automotiva 48mm X 50m Verde 525,Adere
39051,Fita Crepe para Uso Industrial 48mm X 50m 434,Adere
39052,Fita Crepe para Uso 48mm X 50m 423,Adere
39053,Fita Crepe para Uso 24mm X 50m 423,Adere
39054,"Fita de Ancoragem 0,60 Metros 010541710 CG 1982",Carbografite
39056,"Fita de Ancoragem 1,20 Metros Verde",Carbografite
39057,"Fita de Ancoragem 0,80 Metros 010542310 CG 1981",Carbografite
39058,"Fita de Ancoragem 1,20 Metros 010541910 CG 1982",Carbografite
39059,"Fita de Ancoragem 1,50 Metros",Carbografite
39060,"Fita de Ancoragem 2,00 Metros 010542110 CG 1982",Carbografite
39061,Fita de Demarcação de Solo 50mm X 15m,Adere
39064,Fita de Demarcação de Solo 100mm X 30m,Adere
39066,Fita de Demarcação de Solo 50mm X 30m Amarela 850,Adere
39067,Fita de Empacotamento Marrom 45mm X 40m 706,Adere
39071,Fita de Empacotamento Transparente 45mm X 50m 720,Adere
39072,Fita de Empacotamento Transparente 45mm X 40m 710U,Adere
39073,Fita de Empacotamento Transparente 48mm X 100m 710S,Adere
39080,"Fita de Travamento para Ferramentas 4,5kg",Milwaukee
39081,Fita de MOPP 25mm X 50m Laranja 822,Adere
39082,Fita de Travamento para Ferramentas 15kg,Milwaukee
39083,"Fita de Travamento para Ferramentas 6,8kg",Milwaukee
39084,"Fita Dessoldadora de Malha 1,5mx2,5m",Hikari
39085,Fita Dupla Face 12mm X 20m Transparente,Adere
39086,Fita Dupla Face 12mm X 2m Transparente FITA FORTE,Adere
39089,Fita Dupla Face 19mm X 2m Transparente FITA FORTE,Adere
39090,Fita Dupla Face 19mm X 20m Transparente,Adere
39092,Fita Dupla Face 25mm X 20m Transparente,Adere
39102,Fita Eureka para Sinalização em Escadas CG 1900,Carbografite
39127,"Fita Malha Dessoldadora 1,5m X 3,0mm",Hikari
39130,"Fita Malha Dessoldadora 1,5x2,0mm",Hikari
39131,Fita para Demarcação de Solo 48mm X 30m Amarela e Preta 700.01516,Plastcor
39133,"Fita Métrica Adesiva 3 Metros (Ref FAL3M, Lufkin)",Lufkin
39134,Fita para Demarcação de Solo 48mm X 30m Vermelha e Branca 700.01528,Plastcor
39136,Fita para Dedos 15 Metros Verde SAFE-BANDAGE,Kalipso
39139,Fita Silver Tape 45mm X 50m Preta 801,Adere
39141,Fita Silver Tape 45mm X 25m 800,Adere
39142,"Fita Silver Tape 45mm X 5m (Ref 800/S, Adere)",Adere
39144,Fita Silver Tape 50mm X 50m 800,Adere
39157,Fita Zebrada de Isolamento 70mm X 200m Amarela e Preta 700.00082,Plastcor
39158,Fita Zebrada de Isolamento 70mm X 200m Vermelha e Branca 700.00083,Plastcor
39164,"Fixo Flex Bico 1/4"" e Inclinação 90° 13-A",Tapmatic
39166,"Fixo Flex Bico 1/8"" Inclinação 90º Graus 12-A",Tapmatic
39167,"Fixo Flex Bico Largo 1.1/4"" 1/2"" 11-L",Tapmatic
39168,"Fixo Flex Bico Largo 1/2"" 6-L",Tapmatic
39169,"Fixo Flex Bico Largo 24X1mm 1/4"" 7-A",Tapmatic
39170,"Fixo Flex Bico Largo 76x5mm para Sistema 3/4"" 6-M",Tapmatic
39172,"Fixo Flex Bico Redondo 1/2"" a 90° 16-L",Tapmatic
39173,"Fixo Flex Bico Redondo 3/8"" a 90º Graus Sistema 1/2"" 15-L",Tapmatic
39177,"Fixo Flex Conexão Rosca Externa 1/2"" NPT 17-L",Tapmatic
39178,"Fixo Flex Conexão Rosca Externa 1/4"" NPT 17-A",Tapmatic
39179,"Fixo Flex Conexão Rosca Externa 1/8"" NPT 23-A",Tapmatic
39180,"Fixo Flex Conexão Rosca Externa 3/8"" BSPT para Sistema 1/2"" 19-L",Tapmatic
39181,"Fixo Flex Conexão Rosca Externa 3/8"" NPT 18-L",Tapmatic
39182,"Fixo Flex Jogo Bico de Aplicação Circular 0.140"" 12-L",Tapmatic
39183,"Fixo Flex Conexão ""Y"" 3/4"" para Bifurcação 5-M",Tapmatic
39184,"Fixo Flex Conexão ""Y"" para Bifurcação 1/2"" 5-L",Tapmatic
39185,"Fixo Flex Elo Tipo Cotovelo 1/2"" 13-L",Tapmatic
39186,Fixo Flex Jogo Básico com Bico Metálico,Tapmatic
39187,"Fixo Flex Jogo Bico de Aplicação Circular e Jato Lateral 0.080"" 10-A",Tapmatic
39188,"Fixo Flex Jogo Bicos Redondos 3/4"" 3-M",Tapmatic
39189,"Fixo Flex Jogo Bicos Redondos 5/8"" 4-M",Tapmatic
39190,"Fixo Flex Redutor em ""Y"" 3/4"" para Sistema 1/2"" 10-M",Tapmatic
39191,"Fixo Flex Redutor 3/4"" para Sistema 1/2"" 7-M",Tapmatic
39192,Fixo Flex Jogo Simples Montado 26-A,Tapmatic
39193,Fixo Flex Tipo Cotovelo 90° 11-A,Tapmatic
39194,"Fixo Flex Jogo de Redutores 1/2"" para 1/4"" 7-L",Tapmatic
39197,"Fixo Flex Super Jogo de Conexões 1/4"" 4-A",Tapmatic
39207,Flangeador 45° 3/16'' a 5/8'' Econômico 345,Ridgid
39209,FLK-100-CLKT Janela de Inspeção Termográfica,Fluke
39211,FLK ii910 Imageador Acústico de Precisão,Fluke
39212,FLK ii900 Imageador Acústico de Precisão,Fluke
39215,Fluido de Corte 20 Litros NR 1,Tapmatic
39217,Fluído de Corte 500ml Sutol RC Machão,Bio-Lub
39218,Fluido de Corte a Base D'água 20 Litros AQUATIC AT3,Tapmatic
39219,Fluido de Corte Ecológico 20 Litros NR 1 ECOLOGICO,Tapmatic
39220,Fluido de Corte a Base D'água 5 Litros AQUATIC AT2,Tapmatic
39221,Fluido de Corte Ecológico 20 Litros NR 2 ECOLOGICO,Tapmatic
39222,Fluido de Corte a Base D'agua AQUATIC 500mL AT1,Tapmatic
39223,Fluido de Corte Ecológico 5 Litros NR 1 ECOLOGICO,Tapmatic
39226,Fluido de Corte para Alumínio 500mL NR 2 ECOLÓGICO,Tapmatic
39227,Fluído de Corte para Metais 5 Litros NR 1,Tapmatic
39229,Fluido de Corte para Uso no Nebulizador 20 Litros JET,Tapmatic
39230,Fluido de Corte para Uso no Nebulizador 5 Litros JET,Tapmatic
39231,Fluido de Corte para Metais 500ml NR 11,QUIMATIC
39232,Fluido de Corte Sintético 20 Litros NR 11,Tapmatic
39233,Fluido de Corte Semi Ecológico -corte,Baden
39234,Fluido de Corte Sintético 5 Litros NR 11,Tapmatic
39235,Fluido de Corte Sintético para Alumínio 5 Litros NR 2,Tapmatic
39236,Fluido de Corte Sintético para Alumínio 20 Litros NR 2,Tapmatic
39237,Fluido para Radiador Rosa 1 Litro 5986153000 w,Wurth
39239,Fluído Integral para Rosqueamento e Corte 500ml ROSCAO,Bio-Lub
39240,Osciloscópio Industrial Portátil 20MHz FC,Fluke
39241,Fluido Protetivo e Anticorrosivo 5 Litros PRESERV PLASMA,Tapmatic
39242,Fluído Solúvel Sintético para Usinagem Concentrado 5 Litros SUTOL SV-E,Bio-Lub
39243,Fluido Protetivo e Anticorrosivo 20 Litros PRESERV PLASMA,Tapmatic
39245,KIT Megômetro Digital 10000 v + Acessórios,Fluke
39246,FC Megômetro Digital,Fluke
39247,Terrômetro Digital CAT II 300V,Fluke
39248,Megômetro Digital 10000 v,Fluke
39250,KIT Terrômetro Digital CAT II 300V + Acessórios,Fluke
39251,Terrômetro Digital CAT II 300V,Fluke
39252,FC Pinça de 1000V AC/DC CAT III,Fluke
39253,Analisador de Qualidade de Energia Trifásico,Fluke
39254,Certificador Multifunções de Instalações,Fluke
39255,Osciloscópio Portátil Digital 100MHZ 4 Canais Color com Kit e Software,Fluke
39256,Analisador de Qualidade de Energia Trifásico,Fluke
39259,Manômetro Digital de Precisão 14 a 10.000 PSI,Fluke
39261,Bomba de Teste Hidráulico 0 a,Fluke
39277,Contador de Partículas,Fluke
39280,CV200 Janela de Inspeção Termográfica 50mm com Trava Fenda,Fluke
39281,CV300 Janela de Inspeção Termográfica 75mm com Trava Fenda,Fluke
39282,FLK-SMFT-1000/KIT Kit de Instrumentos Solares Testador Multifuncional Fotovoltaico e Traçador de Curva,Fluke
39283,Ti401 PRO 9Hz Termovisor -20°C a 650°C,Fluke
39284,Ti480 PRO 9Hz Termovisor -20°C a 1000°C,Fluke
39285,PTi120 9Hz Termovisor de Bolso -20°C a 400°C,Fluke
39286,TiS20+ 9Hz Termovisor -20°C a 150°C,Fluke
39287,TiS20+ 9Hz Termovisor -20°C a 400°C,Fluke
39288,TiS75+ 9Hz Termovisor -20°C a 550°C,Fluke
39289,TiS55+ 9Hz Termovisor -20°C a 550°C,Fluke
39290,TL223 Conjunto de Pontas de Prova Elétrica,Fluke
39291,Fluxo de Arame Mig Arco Submerso 25kg OK FLUX 1081,Esab
39292,TL224 Suregrip Pontas de Teste Isoladas em Silicone,Fluke
39300,Fluxômetro,Carbografite
39361,Fonte Sitop Modular 24V 20A,Siemens
39432,Forno para Eletrodos 100Kg 220V FCG 100,Carbografite
39433,Forno para Eletrodos 200Kg 380V,Carbografite
39434,Forno para Eletrodos 200Kg 320 Graus 220V,Carbografite
39437,Forno para Eletrodos 100Kg 380V,Carbografite
40133,Fresas de Contornos,Walter
40137,Funil Curvo Longo para Kombi 602,Jactoil
40139,Funil Curvo para Volkswagem 603,Jactoil
40141,"Funil de Polietileno Laranja 1,3 Litros 2110",Bremen
40142,Funil Plástico Flexível 145mm para Uso,Sparta
40143,Funil para Trator com Tela 612,Jactoil
40144,Funil para Uso Grande Especial 618,Jactoil
40145,Funil Reto para Uso 610,Jactoil
40147,Funil Reto Pequeno para Uso 611,Jactoil
40603,Fusível Neozed 10A D01 400VCA GG,Siemens
40605,Fusível LV HRC NH000 10A 500 VCA,Siemens
40606,Fusível NH 00 Gl/gg Retardado 100A 120kA em,Siemens
40607,Fusível NH 00 Sitor Ultra Rápido 100A 100kA em,Siemens
40608,Fusível NH 00 Gl/gg Retardado 125A 120kA em,Siemens
40609,Fusível NH 000 Gl/gg Retardado 100A 120kA em,Siemens
40610,Fusível NH 00 Gl/gg Retardado 160A 120kA em,Siemens
40611,Fusível NH 00 Gs Sitor Ultra Rápido 125A 100kA em,Siemens
40612,Fusível NH 000 Gl/gg Retardado 16A 120kA em,Siemens
40613,Fusível NH 000 Gl/gg Retardado 20A 120kA em,Siemens
40614,Fusível NH 000 Gl/gg Retardado 25A 120kA em,Siemens
40615,Fusível NH 000 Gl/gg Retardado 32A 120kA em,Siemens
40616,Fusível NH 000 Gl/gg Retardado 35A 120kA em,Siemens
40617,Fusível NH 000 Gl/gg Retardado 40A 120kA em,Siemens
40618,Fusível NH 000 Gl/gg Retardado 50A 120kA em,Siemens
40619,Fusível NH 000 Gl/gg Retardado 63A 120kA em,Siemens
40620,Fusível NH 000 Gs Sitor Ultra Rápido 16A 100kA em,Siemens
40621,Fusível NH 1 Ar Sitor Ultra Rápido 160A 100kA em,Siemens
40622,Fusível NH 1 Gl/gg Retardado 100A 120kA em (Ref 500Vca),Siemens
40623,Fusível NH 1 Gl/gg Retardado 100A 120kA em (Ref 690Vca),Siemens
40624,Fusível NH 1 Gl/gg Retardado 125A 120kA em,Siemens
40625,Fusível NH 1 Gl/gg Retardado 160A 120kA em,Siemens
40626,Fusível NH 1 GL/GG Retardado 160A 120KA em,Siemens
40627,Fusível NH 1 Gl/gg Retardado 200A 120kA em,Siemens
40628,Fusível NH 1 Gl/gg Retardado 250A 120kA em,Siemens
40629,Fusível NH 1 Gl/gg Retardado 35A 120kA em,Siemens
40630,Fusível NH 1 Gl/gg Retardado 40A 120kA em,Siemens
40631,Fusível NH 1 Gl/gg Retardado 50A 120kA em,Siemens
40632,Fusível NH 1 Gl/gg Retardado 63A 120kA em,Siemens
40633,Fusível NH 1 GL/GG Retardado 63A 120KA em,Siemens
40634,Fusível NH 1 Gl/gg Retardado 80A 120kA em,Siemens
40635,Fusível NH 1 Gs Sitor Ultra Rápido 250A 100kA em,Siemens
40636,Fusível NH 2 Ar Sitor Ultra Rápido 710A 50kA em,Siemens
40637,Fusível NH 2 GL/GG Retardado 200A 120KA em,Siemens
40638,Fusível NH 2 GL/GG Retardado 250A 120KA em,Siemens
40639,Fusível NH 2 GL/GG Retardado 300A 120KA em,Siemens
40640,Fusível NH 3 Gl/gg Retardado 500A 120kA em,Siemens
40641,Fusível NH 63A T000 GL/GG Retardado,Weg
40642,Fusível NH 3 Gl/gg Retardado 630A 120kA em,Siemens
40643,Fusível NH 35A T000 GL/GG Retardado,Weg
40644,Fusível NH 80A T000 GL/GG Retardado,Weg
40645,Fusível NH Ar Ultra Rápido 100A 100kA em,Weg
40646,Fusível NH Ar Ultra Rápido 125A 100kA em,Weg
40647,Fusível NH Ar Ultra Rápido 160A 100kA em,Weg
40648,Fusível NH Ar Ultra Rápido 250A 100kA em,Weg
40649,Fusível NH Ar Ultra Rápido 25A 100kA em,Weg
40651,Fusível NH Ar Ultra Rápido 315A 100kA em,Weg
40653,Fusível NH Ar Ultra Rápido 350A 100kA em,Weg
40654,Fusível NH Ar Ultra Rápido 400A 100kA em,Weg
40655,Fusível NH Ar Ultra Rápido 35A 100kA em,Weg
40658,Fusível NH Ar Ultra Rápido 40A 100kA em,Weg
40659,Fusível NH Ar Ultra Rápido 500A 100kA em,Weg
40660,Fusível NH Ar Ultra Rápido 450A 100kA em,Weg
40661,Fusível NH Ar Ultra Rápido 50A 100kA em,Weg
40662,Fusível NH Ar Ultra Rápido 63A 100kA em,Weg
40663,Fusível NH Ar Ultra Rápido 710A 100kA em,Weg
40665,Fusível NH Gl/gg Retardado 100A 120 Ka em 500 Vca,Weg
40666,Fusível NH Ar Ultra Rápido 80A 100kA em,Weg
40667,Fusível NH Gl/gg Retardado 160A 120 Ka em 500 Vca (Ref FNH00-160U),Weg
40669,Fusível NH AR Ultra Rápido Flush 800A 200KA em,Weg
40670,Fusível NH Gl/gg Retardado 160A 120 Ka em 500 Vca (Ref FNH1-160U),Weg
40671,Fusível NH Gl/gg Retardado 16A,Weg
40672,Fusível NH Gl/gg Retardado 200A 120 Ka em 500 Vca,Weg
40673,Fusível NH Gl/gg Retardado 315A 120 Ka em 500 Vca,Weg
40674,Fusível NH Gl/gg Retardado 224A 120 Ka em 500 Vca,Weg
40675,Fusível NH Gl/gg Retardado 250A 120 Ka em 500 Vca,Weg
40676,Fusível NH Gl/gg Retardado 400A 120 Ka em 500 Vca,Weg
40677,Fusível NH Gl/gg Retardado 35a,Weg
40678,Fusível NH Gl/gg Retardado 50A 120 Ka em 500 Vca,Weg
40679,Fusível NH Gl/gg Retardado 425a,Weg
40680,Fusível NH GL/GG Retardado 500A,Weg
40681,Fusível NH Gl/gg Retardado 80a,Weg
40682,Fusível NH Gl/gg Retardado 80A 120 Ka em 500 Vca,Weg
40683,Fusível NH Gl/gg Retardado 63A 120 Ka em 500 Vca,Weg
40696,Gabarito Angular Multifunção Metálico,Cortag
40699,Gabarito para Ajuste dos Balancins das Unidades Injetoras PDE,Raven
40700,Gabinete com 3 Gavetas Deslizantes 1 Divisória Azul G3AZ,Fercar
40701,Gabinete com 4 Gavetas Deslizantes 2 Divisórias Azul G4AZ,Fercar
40702,Gabinete de 1 Gaveta e com 2 Prateleiras GT-1,Marcon
40703,Gabinete de 2 Gavetas e 2 Prateleiras GT-2,Marcon
40704,Gabinete de 3 Gavetas Deslizantes e 1 Divisória 349,Marcon
40705,Gabinete de 4 Gavetas,Stanley
40707,Gabinete para Ferramentas com 4 Gavetas Deslizantes G-4,Marcon
40708,"Galão de Metal para Água e Combustíveis 20L 0,6mm 6614",Bremen
40710,Gaiola de Proteção para Pneu Padrão,Viluz
40713,Galão Térmico 12 Litros Vermelho com Tripé,Invicta
40715,Galão Térmico 5 Litros Azul,Invicta
40716,Galão Térmico 5 Litros Azul 09018.0570.55,Soprano
40717,Galão Térmico 5 Litros Cor Azul 8705,Invicta
40718,Galão Térmico 5 Litros Azul PRO INCESS,Invicta
40719,Galão Térmico 5 Litros Vermelho 09018.0570.17,Soprano
40720,Galão Térmico 5 Litros Vermelho PRO INCESS,Invicta
40721,Galão Térmico 5 Litros Vermelho,Invicta
40723,Galão Térmico 9 Litros Azul com Tripé Incess Blue,Invicta
40724,Galão Térmico 9 Litros Vermelho com Tripé,Invicta
40725,Galvanização a Frio Aluminizada 900ml DA2,Tapmatic
40727,"Galvanização Alumizada a Frio Galvalum 3,6 Litros DA3",Tapmatic
40728,Galvanização a Frio Aluminizada 225ml DA1,Tapmatic
40729,"Galvanização Instantânea a Frio CRZ 3,6 Litros DB3",Tapmatic
40730,Galvanização a Frio Aluminizada Aerossol 300ml DN1,Tapmatic
40736,Gancho C/olhal Giratório e Trava 10000kg Aço Carbono,Robur
40740,Gancho C/olhal Giratório e Trava 5000kg Aço Carbono,Robur
40742,Gancho C/olhal Giratório e Trava 7500kg Aço Carbono,Robur
40753,Gancho de Alta Resistência 5400kg com Olhal e Trava,Robur
40754,Gancho de Alta Resistência 2000kg com Olhal e Trava 8052,Robur
40755,Gancho de Alta Resistência 800kg com Olhal e Trava 8052,Robur
40757,Gancho Magnético para Multímetros Digitais,Testo
40758,Gancho de Fixação M8 Inox 316,Robur
40760,Gancho Olhal com Trava 10 Ton,Carbografite
40761,Gancho Olhal Tipo Pesca 26mm Galvanizado 8535,Robur
40762,Gancho Olhal Tipo Pesca 30mm Galvanizado 8535,Robur
40774,Gancho Suporte Longo para Perfilados 150mm Chapa n°18 PG,Cemar
40778,"Garra Corrente Flexível 2500A 18""",Fluke
40780,"Garra de Bloqueio e Travamento em Aço 25,4mm/1""",Tagout
40782,"Garra de Bloqueio e Travamento em Aço 38mm/1.1/2""",Tagout
40784,"Garra de Bloqueio Travamento Aço 25,4mm/1""",Tagout
40785,Garra Flexível para Medição de Corrente CA Até 3000A 45Cm TA74,Flir
40787,Garra Negativa Alumínio 300A 2059,Ledan
40788,Garra Negativa Aço 500A,Carbografite
40790,Garra Negativa Alumínio 300A,Carbografite
40791,Garra Negativa Bronze 500A,Carbografite
40792,Garra Negativa Bronze 500A 2054,Ledan
40793,Garra Negativa Estampado 500A,Carbografite
40800,Garra Plástica de 6 Furos 6mm,Tagout
40801,Garra Plástica de Bloqueio e Travamento Boca 6 Furos 23 X 4mm,Tagout
40803,Garra Plástico 6 Furos 4mm Alça,Tagout
40804,Garra Plástica de Bloqueio e Travamento Boca 6 Furos,Tagout
40805,Garra Plástico 6 Furos 4mm Gancho 35mm Alça,Tagout
40809,Gatilho para Limpeza 2047,Lupus
40812,Gaveteiro Modular de 14 Gavetas G-14,Marcon
40815,Gaveteiro Modular de 2 Portas GP-9,Marcon
40816,Gaveteiro Modular de 5 Gavetas e 1 Divisória,Marcon
40820,Gaveteiro para Ferramentas com 8 Gavetas e Rodas Azul G8,Fercar
40821,Gaveteiro para Ferramentas com 8 Gavetas Deslizantes G-8,Marcon
40822,"Gaveteiro Plástico 3"" para Estante Azul 3A",Marcon
40823,"Gaveteiro Plástico 5"" para Estante Azul 5A",Marcon
40825,"Gaveteiro Plástico 3"" para Estante Preta 3P",Marcon
40826,"Gaveteiro Plástico 5"" para Estante Preta 5P",Marcon
40830,"Gaveteiro Plástico 7"" para Estante Preta 7P",Marcon
40841,"Gel Decapante e Passivante 1,2kg",Wurth
40842,Gerador a Diesel 10/9.0 KVA Monofásico 220V 4 Tempos Partida Elétrica,Toyama
40844,Gerador a Diesel 3.3/3 KVA Monofásico 110/220V 4 Tempos Elétrico/manual,Toyama
40846,Gerador a Diesel 7.5/7 KVA Trifásico 220V e Monofásico 110V 4 Tempos Partida Elétrica e Manual,Toyama
40847,Gerador a Diesel 7.5/7 KVA Trifásico 220V e Monofásico 110V 4 Tempos Partida Elétrica,Toyama
40848,Gerador À Gasolina 17 KVA Trifásico 4 Tempos Partida Elétrica 220V,Toyama
40850,Gerador a Gasolina 10/11.25 KVA Trifásico 220V 4 Tempos Partida Elétrica/manual,Toyama
40851,"Gerador a Gasolina 1,25KVA 4 Tempos 110/220V Partida Manual",Toyama
40852,Gerador a Gasolina 2.2/2.5 KVA Monofásico 110/220V 4 Tempos Partida Manual,Toyama
40856,Gerador a Gasolina 5.000W 12V 4 Tempos 110V/220V GM 5500,Csm
40857,Gerador a Gasolina 5.5/6.0 KVA Monofásico 110/220V 4 Tempos Partida Manual,Toyama
40859,Gerador a Gasolina 5000W 110/220V 12V 4 Tempos,Motomil
40861,Gerador a Gasolina 6.5/7.0 7000W 12V 4 Tempos,Motomil
40863,Gerador a Gasolina 8.0/9.0KVA 4 Tempos 110/220V Partida Manual/elétrica,Toyama
40864,Gerador a Gasolina 850W 2 Tempos 110V Partida Manual,Toyama
40865,Gerador a Gasolina 850W 2 Tempos 220V Partida Manual,Toyama
40866,Gerador a Gasolina 9.000 Kva 15HP 4 Tempos Portátil com Rodas Pegador Retrátil 110V/220V 40144408 GM,Csm
40869,Gerador de Energia a Gasolina 2T 800W 12V,Motomil
40870,Gerador de Energia Digital Inverter com Partida Manual,Toyama
40871,Gerador de Energia Gasolina Digital 8.0/9.0 KVA Bivolt 110/220V Partida Elétrica,Toyama
40873,Gerador Diesel 11.0/12.5 KVA Trifásico 4T Partida Elétrica Cabinado,Toyama
40874,Gerador Diesel 11.0/12.5 KVA Trifásico 4T Partida Elétrica,Toyama
40875,Gerador Diesel 2.0/2.2 KVA Monofásico 110/220V 4T Partida Manual,Toyama
40876,Gerador Diesel 2.0/2.2 KVA Monofásico Bivolt 115/230V Brushless Partida Manual,Toyama
40877,Gerador Diesel 20.0/22.0 KVA Monofásico 4C Partida Elétrica Cabinado 220V,Toyama
40878,Gerador Diesel 20/22 KVA Trifásico 380V 4C Partida Elétrica Cabinado,Toyama
40879,Gerador Diesel 25.0/40.0 KVA Trifásico 380V 4C Partida Elétrica Cabinado,Toyama
40880,Gerador Diesel 25.0/27.5 KVA Trifásico 220V 4C Partida Elétrica Cabinado,Toyama
40881,Gerador Diesel 25.0/27.5 KVA Trifásico 220V 4C Partida Elétrica,Toyama
40883,Gerador Diesel 25/27.5 KVA 380V Trifásico Cabinado Silencioso para Energia Confiável,Toyama
40884,Gerador Diesel 3.0/3.3 KVA Monofásico Bivolt 110/220V 4T Partida Manual,Toyama
40885,Gerador Diesel 35.0/40.0 KVA Trifásico 4C Partida Elétrica Cabinado 220V,Toyama
40886,Gerador Diesel 40.0/44 KVA Trifásico 4C com ATS Integrado 220V,Toyama
40888,Gerador Diesel 5.5/6.0 KVA Monofásico 110/220V 4T Partida Elétrica Cabinado,Toyama
40889,Gerador Diesel 5.5/6.0 KVA Monofásico 110/220V 4T Partida Elétrica/manual,Toyama
40891,Gerador Diesel 5.0/5.5 KVA Monofásico 110/220V 4T Partida Manual,Toyama
40892,Gerador Diesel 6.5/7.0 KVA Monofásico 115/230V 4T Partida Elétrica/manual,Toyama
40894,Gerador Diesel 60.0/66.0 KVA Trifásico 380V 4C Partida Elétrica Cabinado,Toyama
40895,Gerador Diesel 7.0/7.5 KVA Trifásico 380V 4T Partida Elétrica Cabinado,Toyama
40896,Gerador Diesel 7.0/7.5 KVA Trifásico 380V 4T Partida Manual/elétrica,Toyama
40897,Gerador Gasolina 1.6/1.8 KVA Monofásico 220V 4T Partida Manual,Toyama
40898,Gerador Gasolina 10.0/11.25 KVA Trifásico 380V 4T Partida Elétrica/manual,Toyama
40899,Gerador Gasolina 12.5/13.5 KVA Monofásico 110/220V 4T Partida Elétrica Controle AVR,Toyama
40900,Gerador Gasolina 10.0/11.25 KVA Trifásico 4T Partida Elétrica/manual,Toyama
40901,Gerador Gasolina 13.5/16.0 KVA Monofásico 110/220V 4T Partida Manual Retrátil + Elétrica,Toyama
40902,Gerador Gasolina 13.5 KVA 220V Monofásico 4T Partida Elétrica,Toyama
40903,Gerador Gasolina 12.5/13.7 KVA Trifásico 4T Partida Manual/elétrica,Toyama
40904,Gerador Gasolina 3.1/2.8 KVA Monofásico 110/220V 4T Partida Manual Controle de Tensão AVR,Toyama
40905,Gerador Gasolina 3.1/3.5 KVA Monofásico 220V 4T Partida Manual Retrátil/elétrica e Controle Remoto,Toyama
40906,Gerador Gasolina 17 KVA Mono 220/Tri 380V Partida Elétrica/manual,Toyama
40907,Gerador Gasolina 3.5/3.8 KVA Monofásico 110/220V 4T Partida Manual com AVR,Toyama
40908,Gerador Gasolina 6.5/7.0 KVA Monofásico 110/220V 4T Partida Elétrica/manual,Toyama
40909,Gerador Gasolina 70/875 KVA Trifásico 220V Partida Elétrica,Toyama
40910,Gerador Gasolina 3000W 12V 4 Tempos,Motomil
40911,Gerador Gasolina 8.5/9.0 KVA Monofásico 115/230V 4T Partida Retrátil/elétrico GMR,Csm
40912,Gerador Gasolina 81/875 KVA Trifásico 380V Partida Elétrica e Manual,Toyama
40914,Gerador Gasolina Digital Inverter 1.8/2.2 KVA Monocilíndrico 4T Partida Manual,Toyama
40919,Girica Meia Lua 180 Litros I-61,Imarc
40921,Grade de Proteção para Mini Ventilador 172X150mm,Cemar
40935,Grampeador Manual 4-14mm com Ajuste de Pressão Grampo Tipo 53,Mtx
40938,"Grampeador Manual 1/4"" a 9/6""",Stanley
40939,"Grampeador Manual de Aço 1/4"", 5/16"" e 3/8"" TR45",Stanley
40940,Grampeador Pinador Elétrico 110V,Infinity
40943,Grampeador Pinador Elétrico,Gamma
40947,Grampeador Pneumático 26 a 50 mm,Puma
